,text,sentiment,word_count,unique_word_count,stop_word_count,mean_word_length,char_count
272,hahahah hawn kh dn gii😂 tm b mera taraf sy uncle aunty ko shukriya kh do😁,Positive,16,15,2,3.625,73
273,hahahahah idea axhw h  api,Positive,5,5,0,4.2,26
274,jizroor ..... mei apne aunty  ka dilse shukriya ada krti huu 😂😂😂😂,Positive,12,12,1,4.416666666666667,65
275,anty ko thanksss bol...anty i love you😍 thanku so much😂,Positive,10,10,1,4.6,55
276,mera to salam bol pair chhuuuh anti ne mjhe jo btya tha hahahahahahahahaha,Positive,13,13,4,4.769230769230769,74
277,yes of course i'm thankful to your parents namooni :* <3 <3,Positive,12,11,1,4.0,59
278,aunty ka bhot bhot shukriya krdena meri trf se,Positive,9,8,2,4.222222222222222,46
279,phupo ko thanks bolin meri trf sy bht bht 😂😂😂😂😂😂😂,Positive,10,9,2,4.0,49
280,uncle anti ko dill ke gahriyoen sa thanks bolna mere traf sa 😍😂😂😂,Positive,13,12,1,4.076923076923077,65
281,aunty uncle ko yaad se thnku bolin meri taraf se 😉😂,Positive,11,10,3,3.727272727272727,51
282,aunty k lie meri taraf se aik chummi idhr aik chummi idhr :'),Positive,13,10,1,3.769230769230769,61
283,woi naa khushaal gharanaaa hamra😂😍,Positive,5,5,0,6.0,34
284,bht shukria rna m apni dil diyan gallan kisko sunato😅,Positive,10,10,0,4.4,53
285,....mairi taraf sy uncle aunty ko thanks bolna,Positive,8,8,2,4.875,46
286,uncle anty ko meri taraf syyyh buht buht shukriaaaa kehna 😂😂,Positive,11,10,1,4.545454545454546,60
287,hahahah ok ok aur meri taraf say be uncle aunty ko shukriya keh dena 😂😛,Positive,15,14,2,3.8,71
288,apny apny ami abu ko mri trf sy shukria. bl dy,Positive,11,10,2,3.272727272727273,46
289,hahahaha meri trf se b uncle aunty ka dhanaywaad😝😝,Positive,9,9,2,4.666666666666667,50
290,kancha item dia h inshort😂😂😂😂,Positive,5,5,0,5.0,29
291,meri zindagi k tum anmol namonay 😝,Positive,7,7,0,4.0,34
292,hahaha dekha hamari importance 😉,Positive,5,5,0,5.6,32
293,dekh lo beta hum namono k bagair tumahara guzara bhi nahi 😉,Positive,12,12,2,4.0,59
294,shukriya bht bht aapke parents ka k mujhe yeh gift diya unho ney 🎁🎁,Positive,14,13,2,3.857142857142857,67
295,thank u uncle anty 😘😘 warna mai incmplte rh jati 😅😅,Positive,11,11,1,3.727272727272727,51
296,shukr hy ye namoona peuda kya. thanks to uncle aunty 😂😂😂,Positive,11,11,2,4.181818181818182,56
297,by itkhtyr qahqa laga h myra😂😂😂😂 tm b bst sy opr ho,Positive,12,12,2,3.3333333333333335,51
298,hahahahahahahahahahhaha haso haso wanjo kri krto😁😁,Positive,6,5,0,7.5,50
299,tmahari ammi abu ka shukrea tmhari birthday pe kea tha ada mene..  ab tmhari b aari birthday unka b krungi😚😚,Positive,20,17,4,4.4,108
300,apni mama ko zarur thanks keh dena from my side 😘😘😘 loveeee bohat cute ho tm,Positive,16,16,2,3.8125,76
301,aunty ko bhttt bhttt shukriya kehna,Positive,6,5,1,5.0,35
302,hahahahaha bas bas is khushi mai kal dilpasnd ki meethai le aana,Positive,12,11,3,4.416666666666667,64
303,humy  k parents ka shukriya krna chahiye,Positive,7,7,2,4.714285714285714,40
304,uncle aunty ko meri trf se 21 topon ki salamiii....😂😂,Positive,10,10,3,4.4,53
305,aunty ko mri trf se thanku bol dena with kissy,Positive,10,10,2,3.7,46
306,its a great pleasure😉😂,Positive,4,4,0,4.75,22
307,mn khudhh aungi specially,Positive,4,4,0,5.5,25
308,dill ki gehraion se dhanywaar 😂,Positive,6,6,2,4.333333333333333,31
309,.😂 thanks boldena meri taraf se,Positive,6,6,1,4.333333333333333,31
310,thank u bol apne parents ko meri taraf se 😂,Positive,10,10,2,3.4,43
311,hahah wai i owe a special thankyou party to uncle n aunty then 😜,Positive,14,14,1,3.642857142857143,64
312,"d ke la ma ta tag koli,btw a big thankooo😘😘😍😂",Positive,10,10,0,3.6,45
313,beshak 😂😂 kissi or k bas ka kaam nh ya 😂😂,Positive,11,10,2,2.8181818181818183,41
314,sana butt should i tag your mama? 😂,Positive,8,8,0,3.5,35
315,tum na paida hti to kya hta mra,Positive,8,8,3,3.0,31
316,mama ko zaroor thanks kahin 😂😂😂😂😂😂,Positive,6,6,1,4.833333333333333,34
317,k momy daddy apka thankyu 😜😜😜,Positive,6,6,0,4.0,29
318,thank u mommy daddy 😂😂😂tu tau nawafil parh apne ami abu k liye #iykwim😆😉,Positive,14,14,1,4.214285714285714,72
319,yeah cx they deserv .... akhir koi km karnama nae kia shukrany k nafanil ada krny hi chaheay 😜,Positive,19,19,3,4.0,94
320,meri taraf se bohat shukriya.. :p,Positive,6,6,1,4.666666666666667,33
321,aunty specaily ap ka bht shukriya😂😂,Positive,6,6,1,5.0,35
322,antiii ne bht naik kaam kiya 😅❤,Positive,7,7,1,3.5714285714285716,31
323,i grateful to ur parents 😂😂,Positive,6,6,1,3.6666666666666665,27
324,thank you so much aunti 😁,Positive,6,6,1,3.3333333333333335,25
325,main tou fakhar kar rahi hun 😂,Positive,7,7,5,3.4285714285714284,30
326,alhamdulillah ❤,Positive,2,2,0,7.0,15
327,mai shukar guzar hn ami abu ki :-/,Positive,8,8,1,3.375,34
328,special mili hon bai mein touuu,Positive,6,6,0,4.333333333333333,31
329,thankyou bolna ami baba ko 😂😂😂😂😂,Positive,6,6,1,4.5,32
330,ama ko thanx kehna apni😂😜,Positive,5,5,1,4.2,25
331,still u r my buddy 😘,Positive,6,6,0,2.5,20
332,", 😂 aunty fari ko shukria kehna 😂",Positive,8,7,2,3.25,33
333,tell aunty bauhat shukria 🤣,Positive,5,5,0,4.6,27
334,haha i love u so much meri jan,Positive,8,8,0,2.875,30
335,thanks to parents,Positive,3,3,1,5.0,17
336,thankew sooo mch anty 😁😁,Positive,5,5,0,4.0,24
337,hahaha .... ma zaror karu g,Positive,6,6,0,3.6666666666666665,27
338,hahaha thk ha g zror krna,Positive,6,6,1,3.3333333333333335,25
339,😁😁👍,Positive,1,1,0,3.0,3
340,phupho thanku ❤️,Positive,3,3,0,4.666666666666667,16
341,thank u jaan g 😉😜,Positive,5,5,0,2.6,17
342,uncle aunty ka shukriya ada karna :d :p,Positive,8,8,2,4.0,39
343,uncle aunty shukriya karna 😂😂,Positive,5,5,1,5.0,29
344,lol same to your parents as well,Positive,7,7,1,3.7142857142857144,32
345,bht hi na shukari ho waisay,Positive,6,6,4,3.6666666666666665,27
346,hahahhaa shokhi,Positive,2,2,0,7.0,15
347,shukriya shehzadi auntie,Positive,3,3,0,7.333333333333333,24
348,meri maa ko khushi honi🤣,Positive,5,5,1,4.0,24
349,anyaa ye tm.ne kha tha mjhe😂😂😂❤💋,Positive,6,6,1,4.5,32
350,lol,Positive,1,1,0,3.0,3
351,aunty ko shukria kehna :d,Positive,5,5,1,4.2,25
352,okay 😂,Positive,2,2,0,2.5,6
353,yaar apne mamaki id btaaa,Positive,5,5,0,4.2,25
354,chor tujhe unki nazar mn girana nhi chahti 😉,Positive,9,9,0,4.0,44
355,:d :d bs dil se dil ko raah hoti hai :d,Positive,11,8,3,2.6363636363636362,39
356,hahahahaha wah,Positive,2,2,0,6.5,14
357,uncle ko tag kron.?,Positive,4,4,1,4.0,19
358,tum kro or agla 1 ghanta bad face to face thanks krna aya ga,Positive,14,13,3,3.357142857142857,60
359,robina aunty ka shukria adda kr dun unhe add kr ke 😂,Positive,12,11,3,3.4166666666666665,52
360,heer naqvi,Positive,2,2,0,4.5,10
361,hassan husnain,Positive,2,2,0,6.5,14
362,reply kia na,Positive,3,3,1,3.3333333333333335,12
363,mjhay nahi tag kia 😑🤬,Positive,5,5,0,3.4,21
364,ye aunty ko dikha do please :d,Positive,7,7,1,3.4285714285714284,30
365,uncle aunty ka num de,Positive,5,5,2,3.4,21
366,haniya khan.,Positive,2,2,0,5.5,12
367,hahaha😂,Positive,1,1,0,7.0,7
368,aunty i love you ❤💛,Positive,5,5,1,3.0,19
369,zaib usman😂,Positive,2,2,0,5.0,11
370,hadia kh,Positive,2,2,0,3.5,8
371,atiya nisar,Positive,2,2,0,5.0,11
372,tmhari ami ko b 😂,Positive,5,5,1,2.6,17
373,haha razzaque bhai ko b😂😂😂😂,Positive,5,5,1,4.6,27
374,me b cemnt agency walo ka bra shukrguzar ho hahahah,Positive,10,10,2,4.2,51
375,aunty bht bht shukriya😂😂♥️,Positive,4,3,0,5.75,26
376,hahahhahah😂,Positive,1,1,0,11.0,11
377,heheheh..:)),Positive,1,1,0,12.0,12
378,tumhari ama ko na??,Positive,4,4,1,4.0,19
379,tag them please! !!!😍😍,Positive,4,4,0,4.75,22
380,hahahaha main is main tumhain tag karnay wali thi.. 😂😂😂😂😂,Positive,10,9,3,4.8,57
381,jo chpairh wo maarain agay se uska kya??😯,Positive,8,8,3,4.25,41
382,anty uncle ko kehna zra😉😁,Positive,5,5,1,4.2,25
383,you too :p,Positive,3,3,1,2.6666666666666665,10
384,hate u,Positive,2,2,0,2.5,6
385,seriously ajoobaa 😜,Positive,3,3,0,5.666666666666667,19
386,thank you much...one of a kind hun afterall...:d:d,Positive,8,8,2,5.375,50
387,lol namoona nai anmol 😍,Positive,5,5,1,3.8,23
388,😂😂😂 apni amma ko prha dena plx 😂😂😂,Positive,8,7,1,3.375,34
389,lkn mea q,Positive,3,3,0,2.3333333333333335,9
390,pass on the message 💜😂,Positive,5,5,0,3.6,22
391,"hahaha, ni ye meri traf sy anti ko dikhao😂😂",Positive,9,9,2,3.888888888888889,43
392,tmra knsa muun ni ha😕,Positive,5,5,0,3.4,21
393,inbox kr dn gi.,Positive,4,4,1,3.0,15
394,say my thanks to uncle and aunty 😍😘😂,Positive,8,8,1,3.625,36
395,love you too my honey 😘😘,Positive,6,6,1,3.1666666666666665,24
396,hahahah,Positive,1,1,0,7.0,7
397,naughty girl,Positive,2,2,0,5.5,12
398,hahhahahahha me bhi bolti hn rk,Positive,6,6,1,4.333333333333333,31
399,hahhahahha thanks fakhira parveen aqal deny k liye,Positive,8,8,1,5.375,50
400,heheee,Positive,1,1,0,6.0,6
401,aunti add hi ni warna me unki shaan me qaseeday likhta 😭😂,Positive,12,11,1,3.8333333333333335,57
402,hahahaha shukria 😂😂😂,Positive,3,3,0,6.0,20
403,aunty ko shukarya krdena,Positive,4,4,1,5.25,24
404,hahahaha,Positive,1,1,0,8.0,8
405,hahahha,Positive,1,1,0,7.0,7
406,bus is main se ice cream hata do😂,Positive,8,8,3,3.25,33
407,miss those midnight snacks 😄,Positive,5,5,0,4.8,28
408,exactly😂😂,Positive,1,1,0,9.0,9
409,i haven't eaten any pizza and burger from last two months and,Positive,12,11,0,4.166666666666667,61
410,"ek hi baat hai
mai kron ya ap...",Positive,8,8,3,3.125,32
411,soch dekho hamari kitni milti hai 😉😂,Positive,7,7,1,4.285714285714286,36
412,hahahaha,Positive,1,1,0,8.0,8
413,kulsoom qureshi,Positive,2,2,0,7.0,15
414,motuuu mjhe bhi bhej mai bhi jag luga,Positive,8,7,2,3.75,37
415,😂my version of dieting😁😂,Positive,4,4,0,5.25,24
416,ye tmhary wali diet 😂😂,Positive,5,5,0,3.6,22
417,buahhahaa yeahhh,Positive,2,2,0,7.5,16
418,we aren't haddi shah we're smart 😊😏😏,Positive,7,7,0,4.285714285714286,36
419,that's what i do 😂😂😂,Positive,5,5,0,3.2,20
420,sta kho sa khwata nakige 😜,Positive,6,6,0,3.5,26
421,ri da,Positive,2,2,0,2.0,5
422,mc donaldzzzz 😝😝,Positive,3,3,0,4.666666666666667,16
423,tu gym khaaaa????,Positive,3,3,1,5.0,17
424,haha,Positive,1,1,0,4.0,4
425,many kb pochaaa,Positive,3,3,0,4.333333333333333,15
426,uff esi diet,Positive,3,3,0,3.3333333333333335,12
427,yumna too bhi shamil hey,Positive,5,5,1,4.0,24
428,pemra complain ki hum kuch friends ne....sirf tension na lein practicaly khud kuch krne se hi ho ga,Positive,18,17,9,4.555555555555555,99
429,bilkul sahi kaha,Positive,3,3,0,4.666666666666667,16
430,g bilqul aisy he hai... i agree with u...,Positive,9,9,0,3.6666666666666665,41
431,beshak,Positive,1,1,0,6.0,6
432,bilkuk sahi kaha .faisal qureshi ka kush kadre bhater show ha .,Positive,12,12,2,4.333333333333333,63
433,allahtaala ! ummat pe reham frmay..aor ye lodhi jesey khabees logon k sharre sey naai nasal ko apni hifaazat meyn rakhey..aameen,Positive,21,21,3,5.142857142857143,128
434,done. 👍 thanks urdu safha’s admin for such initiative.,Positive,9,9,0,5.111111111111111,54
435,agr hm awaam he inlog ko ehmiyat dena or dekhna or feed back dena chordenge to ink shows ki koi value nahi rehegi,Positive,23,21,4,3.9565217391304346,113
436,hum sab ko milkar pakistan aur islami aqdaar ki hifazat karni hay musalmaan hony ka farz ada krein,Positive,18,18,6,4.5,98
437,sahil lodhi ka kya? ma bap zimadar wo keu apni bchieo ko bhjty in ke ghart kidr hote,Positive,18,18,3,3.7222222222222223,84
438,ni ye galat bat h is me sahir lodhi ka koe qasor ni h t.v me achi baten b ati han wo to ap log catch ni krty??,Positive,28,24,5,2.9642857142857144,110
439,sahi baat ha,Positive,3,3,0,3.3333333333333335,12
440,bilkul darosat .....,Positive,3,3,0,6.0,20
441,bilkul sahi,Positive,2,2,0,5.0,11
442,bilkul sahi kaha.aap.ñ .ey,Positive,4,4,0,5.75,26
443,bilkul sahi aese morning show ka bnd ho jana hi bhtr he,Positive,12,12,5,3.6666666666666665,55
444,bilco yh zaror hona chahey,Positive,5,5,0,4.4,26
445,bilkul thehk.,Positive,2,2,0,6.0,13
446,bilkul,Positive,1,1,0,6.0,6
447,beshak zaror krwana chaye,Positive,4,4,0,5.5,25
448,agreed with attaria qadria,Positive,4,4,0,5.75,26
449,sare comments bilkul sahi hn m sb ki taed krti hun aur sb k sath hun,Positive,16,14,6,3.3125,68
450,taab too hum khud unn koo saport karay hootay hai,Positive,10,10,2,4.0,49
451,yar ajkl sakht pareshan hu rozgar ki fikr me bht acha lga parh k,Positive,14,14,2,3.642857142857143,64
452,har taraqi ke leye islam zrori ha,Positive,7,7,0,3.857142857142857,33
453,nhi pta ??? allah or us k rasool s.a.w ki etaat kro..,Positive,12,12,2,3.5,53
454,beshak,Positive,1,1,0,6.0,6
455,khoob,Positive,1,1,0,5.0,5
456,boht aalaa,Positive,2,2,0,4.5,10
457,jis na kha ha ci kha ha,Positive,7,5,1,2.4285714285714284,23
458,#prime_minster ki kursi chahye kitna #yaqeen_nazm_o_zabt or #lagan chahye hogi...!😂😂,Positive,10,9,1,7.5,84
459,"allah ki raza mandi ke bagir koi cheez hasil nahi ki jasakti, chahe insan kitna hi yaqeen or nazmosabt ke saath hasil karne ki koshish karle......",Positive,26,22,5,4.653846153846154,146
460,dil ko sukoon deney wali tehreer kash aesa wagat dobara aa jaey,Positive,12,12,1,4.333333333333333,63
461,jis ne likha he bohat behtareen likha ... wah wah,Positive,10,8,1,4.0,49
462,same thing k aik bunda chauti burai ko sahi samajh k kerta hay to wo bari burai ko asan samajh leta hay. bacho ko roshnash karana apnay tahafuz k lye buri baat nahi.,Positive,33,27,7,4.03030303030303,165
463,bilkul right,Positive,2,2,0,5.5,12
464,jis nay asbiat ki taraf dawat di us nay zulm ki taraf dawat di yehi asbiat to pehlay east pakistan ko kha gar ab baki ko kha rahi hai 😔,Positive,30,22,10,3.533333333333333,135
465,"ap hongi, hum tou muhabbat bantnay walay hy, we beleieve in equal rights",Positive,13,13,2,4.615384615384615,72
466,such kaha..!,Positive,2,2,0,5.5,12
467,lol is page waly ki dp dekh or bat kia karaha yeh ,Positive,12,12,3,3.1666666666666665,50
468,iss mein koi burai nahi,Positive,5,5,1,3.8,23
469,iss mein koi burai nahi hey,Positive,6,6,1,3.6666666666666665,27
470,hidayat ki dua kije or roye aise logi par tv me dikhane se kuch nahi hoga agar aap rokne ki takat rakhti he to rokiye varna dil me bura janiye lekin uske gunaho ko kisi pe ujagar mat kariye yeh allah or bannde ka maam la he bas uske liye astag far kariya or meri bato ka bura laga ho to mujhe bhi maaf kijiye,Positive,65,56,15,3.753846153846154,308
471,aik hadees hey moman kabhi laan taan nahin karta,Positive,9,9,0,4.444444444444445,48
472,ye follow nh kr rha unki khushyon m shamil hua h bs,Positive,12,12,2,3.3333333333333335,51
473,bilawal allah tumain salamat rakhey,Positive,5,5,0,6.2,35
474,namaz qaim kro kiun k namaz behayai sy rokti hai.... islam mein hukam k sath reasoning bhi hai... bss aqal mand logo k liye he nishaniyan hai aur wohi samjhty hain inko,Positive,32,29,7,4.28125,168
475,aur islaam mein soor ka goosht khana haram hai...lehaza kiun k uss mein bht harmful steroids hty jo insaani jism ko sakht nuksaan pohnchaty... aur islaam mein hr wo cheez mana hai jiska insaan ko nuqsaan hai,Positive,37,31,9,4.621621621621622,207
476,wah zbrdst,Positive,2,2,0,4.5,10
477,"thek, allah pak ka koi b hukam maslehat k baghair nai.",Positive,11,11,2,4.0,54
478,australia me shawal ka chand nazar aa gaya kal eid hogi ,Positive,11,11,2,4.090909090909091,56
479,pm nawazsharif ki nawasi mehar u nisa safdar aur raheel munir ka nikah masjid nabvi mein munaqid pm samait ahal e khana ki shirkat ,Positive,24,22,4,4.458333333333333,131
480,sub se zaiyda mein 136 jagah hazrat mosa a s ka zikar aya hain ,Positive,14,14,3,3.5,63
481,tareef kiya huwa ,Positive,3,3,0,4.666666666666667,17
482,har musalman mard aurat ghulam aazad chotay baray par namaz e eid se pehlay sadqa e fitr dena lazim hai,Positive,20,19,3,4.2,103
483,ap sb ki shirkat ka shukrya ,Positive,6,6,3,3.6666666666666665,28
484,mullah umar ne afghan hukomat amp taliban muzakrat ki himayat kar di afghanistan se qabzay k khatmay k liye muzakrat jaiz hen paigham ,Positive,23,21,5,4.826086956521739,134
485,skin saf krny k liye honey milk or dahi mix kijye is mixture ko 15 mint k liye skin pr laga lijye bad mai saf pani sy dho lijye ,Positive,29,24,6,3.413793103448276,128
486,samnay betha tha mere or wo mera na tha,Positive,9,8,4,3.4444444444444446,39
487,allah ki naimaton main sy 1 naimat hy or moqa mily or bach jana yeh ,Positive,15,14,6,3.533333333333333,68
488,atc ne 23 march ko giriftar honewale zulficar mirza k 11 guard ko riha karne ka hukum dedia ,Positive,18,17,4,4.111111111111111,92
489,apny bhai ki madad karo ,Positive,5,5,1,3.8,24
490,islam musalmano k ilam ka naam nhe un k amal ka naam hy yani islam bolny wali baat nhe karny wala kaam hy ,Positive,23,17,5,3.608695652173913,106
491,main aaj se hi bicha doon us raah pe palken ,Positive,10,10,5,3.4,44
492,3 cheze halos e dil k sat karni chahey ,Positive,9,9,0,3.3333333333333335,39
493,1 raham 2 karam 3 dua ,Positive,6,6,0,2.6666666666666665,22
494,es ki bunyad kalma tayyaba par hain,Positive,7,7,3,4.142857142857143,35
495,14 se 16 july tak karachi janay wali trainon k kirayon me 50 kami khali trainen wapsi per senkron musafiron ko lati hen ,Positive,23,23,2,4.217391304347826,120
496,subai hakumat ne chand raat per hawai firing karne per pabandi aid kr di ,Positive,14,13,2,4.214285714285714,73
497,nishaniyan ka pani metha hojana na ziada sardi khula huwa shu a k tulu hona ,Positive,15,15,2,4.066666666666666,76
498,ramzan k akhri ashray me mazeed barishon ka imkaan ,Positive,9,9,1,4.666666666666667,51
499,eid ul fiter per bi barishon ka imkan ,Positive,8,8,1,3.75,38
500,tabdeli yhi log laskengy ,Positive,4,4,0,5.25,25
501,masjid qab a is the first mosque where mohammad saw openly led the regular prayer congregation of his companions ,Positive,19,18,1,4.947368421052632,113
502,darood sharif parh kar muslim dosto ko send kro ,Positive,9,9,2,4.333333333333333,48
503,1 bar parhny say 10 gunah mitaty hain or 10 nikya milti hain ,Positive,13,11,2,3.6923076923076925,61
504,doston ko bhe daawat den ,Positive,5,5,1,4.0,25
505,islamabad k baldiyati intakhabat jamati buniyad per kraney ka bill senate me kasrat e rae se manzur ,Positive,17,17,2,4.882352941176471,100
